hs_code,year,flow,c_initial_rows,c_valid_country_rows,c_valid_value_rows,uv_type,c_valid_weight_rows,c_fail_reason_non_kg_uv,skip_reason,source_file,d_initial_rows,d_outliers_removed,d_outlier_rate,d_rows_after_outliers,d_z_outliers,d_uv_eq1_removed,d_uv_eq1_share,t_method,t_modality_decision,t_modality_votes,t_sample_capped,t_sample_used,t_sample_original,t_borderline,t_SI_P,t_SI_decision,t_HH_P,t_HH_decision,norm_loc,norm_scale,norm_loglik,norm_mean,norm_median,norm_mode,norm_variance,norm_sample_variance,norm_skew,norm_kurtosis,norm_aic,norm_bic,skewnorm_a,skewnorm_loc,skewnorm_scale,skewnorm_loglik,skewnorm_mean,skewnorm_median,skewnorm_mode,skewnorm_variance,skewnorm_sample_variance,skewnorm_skew,skewnorm_kurtosis,skewnorm_aic,skewnorm_bic,t_df,t_loc,t_scale,t_loglik,t_mean,t_median,t_mode,t_variance,t_sample_variance,t_skew,t_kurtosis,t_aic,t_bic,gennorm_beta,gennorm_loc,gennorm_scale,gennorm_loglik,gennorm_mean,gennorm_median,gennorm_mode,gennorm_variance,gennorm_sample_variance,gennorm_skew,gennorm_kurtosis,gennorm_aic,gennorm_bic,johnsonsu_a,johnsonsu_b,johnsonsu_loc,johnsonsu_scale,johnsonsu_loglik,johnsonsu_mean,johnsonsu_median,johnsonsu_mode,johnsonsu_variance,johnsonsu_sample_variance,johnsonsu_skew,johnsonsu_kurtosis,johnsonsu_aic,johnsonsu_bic,logistic_loc,logistic_scale,logistic_loglik,logistic_mean,logistic_median,logistic_mode,logistic_variance,logistic_sample_variance,logistic_skew,logistic_kurtosis,logistic_aic,logistic_bic,best_fit_name,ci_mean_lower,ci_mean_upper,ci_median_lower,ci_median_upper,ci_mode_lower,ci_mode_upper,ci_variance_lower,ci_variance_upper,q_c_initial_rows,q_c_valid_country_rows,q_c_valid_value_rows,q_uv_type_2,q_c_top_unit,q_c_top_unit_share,q_c_valid_top_unit_rows,q_d_initial_rows,q_d_outliers_removed,q_d_outlier_rate,q_d_rows_after_outliers,q_d_z_outliers,q_d_uv_eq1_removed,q_d_uv_eq1_share,q_t_method,q_t_modality_decision,q_t_modality_votes,q_t_sample_capped,q_t_sample_used,q_t_sample_original,q_t_borderline,q_t_SI_P,q_t_SI_decision,q_t_HH_P,q_t_HH_decision,q_norm_loc,q_norm_scale,q_norm_loglik,q_norm_mean,q_norm_median,q_norm_mode,q_norm_variance,q_norm_sample_variance,q_norm_skew,q_norm_kurtosis,q_norm_aic,q_norm_bic,q_skewnorm_a,q_skewnorm_loc,q_skewnorm_scale,q_skewnorm_loglik,q_skewnorm_mean,q_skewnorm_median,q_skewnorm_mode,q_skewnorm_variance,q_skewnorm_sample_variance,q_skewnorm_skew,q_skewnorm_kurtosis,q_skewnorm_aic,q_skewnorm_bic,q_t_df,q_t_loc,q_t_scale,q_t_loglik,q_t_mean,q_t_median,q_t_mode,q_t_variance,q_t_sample_variance,q_t_skew,q_t_kurtosis,q_t_aic,q_t_bic,q_gennorm_beta,q_gennorm_loc,q_gennorm_scale,q_gennorm_loglik,q_gennorm_mean,q_gennorm_median,q_gennorm_mode,q_gennorm_variance,q_gennorm_sample_variance,q_gennorm_skew,q_gennorm_kurtosis,q_gennorm_aic,q_gennorm_bic,q_johnsonsu_a,q_johnsonsu_b,q_johnsonsu_loc,q_johnsonsu_scale,q_johnsonsu_loglik,q_johnsonsu_mean,q_johnsonsu_median,q_johnsonsu_mode,q_johnsonsu_variance,q_johnsonsu_sample_variance,q_johnsonsu_skew,q_johnsonsu_kurtosis,q_johnsonsu_aic,q_johnsonsu_bic,q_logistic_loc,q_logistic_scale,q_logistic_loglik,q_logistic_mean,q_logistic_median,q_logistic_mode,q_logistic_variance,q_logistic_sample_variance,q_logistic_skew,q_logistic_kurtosis,q_logistic_aic,q_logistic_bic,q_best_fit_name,q_ci_mean_lower,q_ci_mean_upper,q_ci_median_lower,q_ci_median_upper,q_ci_mode_lower,q_ci_mode_upper,q_ci_variance_lower,q_ci_variance_upper,q_cs_n_samples,q_cs_optimal_components,q_cs_bic_best_components,q_cs_bic_at_optimal_components,q_cs_bic_at_best_components,q_cs_l_shape_adjustment,q_cs_tick_shape_adjustment,q_cs_converged_early,q_cs_threshold,q_cs_n_init,q_cs_reg_covar,q_gmm_components,q_gmm_samples,q_gmm_reg_covar,q_gmm_n_init,q_gmm_c1_mean,q_gmm_c1_proportion,q_gmm_c1_covariance,q_gmm_c1_mean_ci_lower,q_gmm_c1_mean_ci_upper,q_gmm_c1_country1,q_gmm_c1_country2,q_gmm_c1_country3,q_gmm_c2_mean,q_gmm_c2_proportion,q_gmm_c2_covariance,q_gmm_c2_mean_ci_lower,q_gmm_c2_mean_ci_upper,q_gmm_c2_country1,q_gmm_c2_country2,q_gmm_c2_country3,q_gmm_c3_mean,q_gmm_c3_proportion,q_gmm_c3_covariance,q_gmm_c3_mean_ci_lower,q_gmm_c3_mean_ci_upper,q_gmm_c3_country1,q_gmm_c3_country2,q_gmm_c3_country3,q_gmm_c4_mean,q_gmm_c4_proportion,q_gmm_c4_covariance,q_gmm_c4_mean_ci_lower,q_gmm_c4_mean_ci_upper,q_gmm_c4_country1,q_gmm_c4_country2,q_gmm_c4_country3,cs_n_samples,cs_optimal_components,cs_bic_best_components,cs_bic_at_optimal_components,cs_bic_at_best_components,cs_l_shape_adjustment,cs_tick_shape_adjustment,cs_converged_early,cs_threshold,cs_n_init,cs_reg_covar,gmm_components,gmm_samples,gmm_reg_covar,gmm_n_init,gmm_c1_mean,gmm_c1_proportion,gmm_c1_covariance,gmm_c1_mean_ci_lower,gmm_c1_mean_ci_upper,gmm_c1_country1,gmm_c1_country2,gmm_c1_country3,gmm_c2_mean,gmm_c2_proportion,gmm_c2_covariance,gmm_c2_mean_ci_lower,gmm_c2_mean_ci_upper,gmm_c2_country1,gmm_c2_country2,gmm_c2_country3,gmm_c3_mean,gmm_c3_proportion,gmm_c3_covariance,gmm_c3_mean_ci_lower,gmm_c3_mean_ci_upper,gmm_c3_country1,gmm_c3_country2,gmm_c3_country3,gmm_c4_mean,gmm_c4_proportion,gmm_c4_covariance,gmm_c4_mean_ci_lower,gmm_c4_mean_ci_upper,gmm_c4_country1,gmm_c4_country2,gmm_c4_country3,gmm_c5_mean,gmm_c5_proportion,gmm_c5_covariance,gmm_c5_mean_ci_lower,gmm_c5_mean_ci_upper,gmm_c5_country1,gmm_c5_country2,gmm_c6_mean,gmm_c6_proportion,gmm_c6_covariance,gmm_c6_mean_ci_lower,gmm_c6_mean_ci_upper,gmm_c6_country1,gmm_c6_country2,gmm_c6_country3,gmm_c5_country3
010612,2010,m,32,31,0,USD/kg,0,No non-kg alternative units found,Too few kg-based and non-kg-based records,report_010612_2010_m.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010612,2010,x,25,24,5,USD/kg,3,count 2 < 200,Too few kg-based and non-kg-based records,report_010612_2010_x.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010614,2010,m,11,11,0,USD/kg,0,No non-kg alternative units found,Too few kg-based and non-kg-based records,report_010614_2010_m.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010614,2010,x,0,0,0,USD/kg,0,No non-kg alternative units found,Too few kg-based and non-kg-based records,report_010614_2010_x.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010619,2010,m,6234,5414,680,USD/kg,569,count 117 < 200,,report_010619_2010_m.parquet,569,9,1.5817223198594026,560,9,0,0.0228,SI+HH,unimodal,0,False,560,560,False,0.076,fail to reject,0.27,fail to reject,3.9629414006118395,2.0390958855322974,-1193.6092276948389,3.9629414006118395,3.9629414006118395,3.962941086204576,4.157912030394744,4.165350155672731,0.0,0.0,2391.2184553896777,2399.874328957136,-1.895333866577643,5.9805706797962355,2.868565000129072,-1184.3129625480183,3.9562663470413257,4.112997104830861,4.445486650383278,4.1308571283552045,4.165350155672731,-0.42406319612354676,0.27867216149944135,2374.6259250960366,2387.609735447224,20.782432234668207,4.001314428271138,1.9412516642591018,-1193.3312738024968,4.001314428271138,4.001314428271138,4.001314127408531,4.169732787225518,4.165350155672731,0.0,0.3575167124825648,2392.6625476049935,2405.646357956181,1.0646075296962165,4.318501272611297,1.6582530421456267,-1183.708570325075,4.318501272611297,4.318501272611297,4.318501320466912,4.505182520391101,4.165350155672731,0.0,2.506455575818965,2373.41714065015,2386.4009510013375,0.6173446980055384,1.313677101620659,5.165742655015979,1.8999592366116107,-1178.5250515450457,3.9284278535703674,4.239654611581667,4.585695837989836,5.148339168534286,4.165350155672731,-1.7492484491248088,11.579681696293893,2365.0501030900914,2382.3618502250083,4.097069450340762,1.135733371907396,-1192.4729885430975,4.097069450340762,4.097069450340762,4.0970694678122594,4.243568967826237,4.165350155672731,0.0,1.2,2388.945977086195,2397.6018506536534,johnsonsu,3.759997172685114,4.098207478038551,4.020364536734092,4.394905224626682,4.3301334933745,4.741211142484502,4.282785428769666,6.559847702619142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010619,2010,x,6707,5235,708,USD/kg,592,count 153 < 200,,report_010619_2010_x.parquet,592,0,0.0,592,0,0,0.0,SI+HH,unimodal,1,False,592,592,True,0.054,fail to reject,0.01,reject,2.60543436580392,2.261253298111727,-1323.0357876837165,2.60543436580392,2.60543436580392,2.6054343643231515,5.113266478221162,5.1219183673552084,0.0,0.0,2650.071575367433,2658.838588637201,-5.743108992513532,5.611928842256681,3.761937603986296,-1289.0977025578477,2.6548294132040033,3.0745484044787874,4.325824603483738,5.407737502982481,5.1219183673552084,-0.8825469305191643,0.7404627601800832,2584.1954051156954,2597.3459250203473,334.9681191877902,2.6091765847392754,2.2544807843778365,-1323.0287445171127,2.6091765847392754,2.6091765847392754,2.609176583040479,5.113213158243451,5.1219183673552084,0.0,0.01812863430690622,2652.0574890342255,2665.2080089388774,2.4382652456278326,2.5234775247659282,3.475551929443098,-1319.473804596575,2.5234775247659282,2.5234775247659282,2.5234768120469924,5.0876912898265925,5.1219183673552084,0.0,-0.33424433143139964,2644.94760919315,2658.098129097802,10.495445918161117,3.3437603140242214,10.168125614876647,0.6281367354303469,-1299.2765375055335,2.603288185107388,2.9341333068655286,3.552826794519233,5.392849844796481,5.1219183673552084,-0.9429577491086194,1.624716487356352,2606.553075011067,2624.087101550603,2.718213310838396,1.3214887114482725,-1333.9497890938203,2.718213310838396,2.718213310838396,2.7182131695323006,5.745203361256096,5.1219183673552084,0.0,1.2,2671.8995781876406,2680.6665914574087,skewnorm,2.4961132133514616,2.826031355539457,2.9231601575252064,3.2237551636620467,3.994341866607261,4.654049782751957,4.771466096554385,5.985852259962501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,6,6,2518.4022,2518.4022,None,None,True,0.2,10,0.001,6,592,0.001,10,3.2481,0.2699,0.6858,3.1197,3.3765,USA (20.75%),FRA (8.81%),CAN (8.18%),1.2703,0.2055,0.5094,1.1435,1.3971,PRT (16.1%),CZE (9.32%),ARE (8.47%),5.2365,0.1961,0.4368,5.1163,5.3567,FRA (13.33%),USA (5.71%),ARE (4.76%),0.282,0.1292,0.2169,0.1776,0.3864,EGY (16.85%),SDN (13.48%),ARE (6.74%),4.6254,0.1146,0.0042,4.61,4.6408,BEL (15.85%),NLD (14.63%),-1.4858,0.0847,3.4538,-2.0002,-0.9713,BWA (17.95%),NAM (12.82%),AGO (7.69%),DEU (13.41%)
010620,2010,m,3136,2394,217,USD/kg,202,count 174 < 200,,report_010620_2010_m.parquet,202,18,8.91089108910891,184,18,0,0.005,SI+HH,unimodal,0,False,184,184,False,0.338,fail to reject,0.444,fail to reject,4.506210896106351,1.3821242732977759,-320.63107262297615,4.506210896106351,4.506210896106351,4.506210885596986,1.910267506838905,1.9207061270948556,0.0,0.0,645.2621452459523,651.6920167611703,-2.781623390615344,6.041510466644887,2.065766047452599,-311.5199864297899,4.490453658862682,4.656354980540582,5.036168518465154,1.8616121418404126,1.9207061270948556,-0.6305401394964462,0.4729368210528711,629.0399728595798,638.6847801324068,6.689518281772585,4.609689935969614,1.16653938576188,-317.28559081522155,4.609689935969614,4.609689935969614,4.609691329357877,1.9411782854538573,1.9207061270948556,0.0,2.2308827720797533,640.5711816304431,650.21598890327,1.4209084268624426,4.6226475344543125,1.531590731687297,-317.99257552342203,4.6226475344543125,4.6226475344543125,4.622648257706281,1.9103859842994613,1.9207061270948556,0.0,0.9597875537249041,641.9851510468441,651.629958319671,1.5458635871123625,2.139503539818614,6.309795228805143,2.0561290258559985,-310.545432678846,4.504709877249151,4.691493375502483,4.989747641861689,1.9538005109709051,1.9207061270948556,-1.045724410351208,2.7810774233110793,629.090865357692,641.950608388128,4.611099413509671,0.7586023036110382,-317.40003891509065,4.611099413509671,4.611099413509671,4.611099673950193,1.8932449410099021,1.9207061270948556,0.0,1.2,638.8000778301813,645.2299493453993,skewnorm,4.270780284501113,4.693907735269238,4.456514880956809,4.8627468954597175,4.7431068778504635,5.442125876010642,1.4369632729744253,2.447018311230368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010620,2010,x,1960,1827,193,USD/kg,141,count 62 < 200,Too few kg-based and non-kg-based records,report_010620_2010_x.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010631,2010,m,246,206,13,USD/kg,11,count 8 < 200,Too few kg-based and non-kg-based records,report_010631_2010_m.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010631,2010,x,291,197,41,USD/kg,38,count 19 < 200,Too few kg-based and non-kg-based records,report_010631_2010_x.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010632,2010,m,707,654,90,USD/kg,76,count 70 < 200,Too few kg-based and non-kg-based records,report_010632_2010_m.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010632,2010,x,941,696,202,USD/kg,189,count 105 < 200,Too few kg-based and non-kg-based records,report_010632_2010_x.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010633,2010,m,2,2,2,USD/kg,1,No non-kg alternative units found,Too few kg-based and non-kg-based records,report_010633_2010_m.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010633,2010,x,0,0,0,USD/kg,0,No non-kg alternative units found,Too few kg-based and non-kg-based records,report_010633_2010_x.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010639,2010,m,1005,939,180,USD/kg,161,count 52 < 200,Too few kg-based and non-kg-based records,report_010639_2010_m.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010639,2010,x,1548,1097,328,USD/kg,272,count 131 < 200,,report_010639_2010_x.parquet,272,0,0.0,272,0,0,0.0,SI+HH,unimodal,0,False,272,272,False,0.604,fail to reject,0.114,fail to reject,3.0917160937372437,3.1759283704751913,-700.2744782446853,3.0917160937372437,3.0917160937372437,3.0917173112105325,10.086521014389204,10.123740649128647,0.0,0.0,1404.5489564893705,1411.7605606219624,-7.382394874783561,7.4338026984752155,5.3796094342496374,-681.6879296704808,3.1803407696661914,3.8053113177917792,5.862024052734163,10.84825928523992,10.123740649128647,-0.924380967011578,0.7876273762545942,1369.3758593409616,1380.1932655398496,8737068092.444677,3.0917187219655062,3.175928760025773,-700.2744782465635,3.0917187219655062,3.0917187219655062,3.091719939430593,10.086523491067746,10.123740649128647,0.0,6.867292253262141e-10,1406.548956493127,1417.366362692015,2.63137410182739,2.884635258158299,5.01489695286453,-698.3364542474221,2.884635258158299,2.884635258158299,2.8846357960996705,10.072135863296875,10.123740649128647,0.0,-0.4352797619756794,1402.6729084948443,1413.4903146937322,9.371777408024794,2.743730698576167,11.908215290383101,0.5429585091404749,-686.5256425050575,3.0868670410093646,3.6537315979662193,4.680193559225734,11.099665627142254,10.123740649128647,-1.181995836227675,2.5857828846341375,1381.051285010115,1395.474493275299,3.2885807088995547,1.8475533862170261,-705.2094970492838,3.2885807088995547,3.2885807088995547,3.28858068689331,11.229811944596035,10.123740649128647,0.0,1.2,1414.4189940985675,1421.6305982311594,skewnorm,2.8206970161657012,3.5779101076385618,3.4338779899713505,4.2647900418331,4.94656490670555,8.132255634903863,8.97951970253521,13.473273485274412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010649,2010,m,3,3,1,USD/kg,1,No non-kg alternative units found,Too few kg-based and non-kg-based records,report_010649_2010_m.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010649,2010,x,30,30,4,USD/kg,4,No non-kg alternative units found,Too few kg-based and non-kg-based records,report_010649_2010_x.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
